f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,y
0.2290262173880259,-1.6764827156731985,-0.39762360089622417,0.1415318417975152,0.4751177028167438,0.6750190446932387,-0.722860650456891,0.6227936499805606,0.6901974695504686,-0.13223262873825603,1.2739697896821074
-0.8219772366820158,-0.25888695255510025,0.3493466640620492,0.4266812680671647,-1.7251521383738846,0.24396131637907473,2.10739993425301,-2.1082909544607435,0.37074928974446947,-0.8272150606754394,-8.518233679910331
-0.50263719961472,-0.6238109291779628,-1.183478058357509,0.2934376960754107,0.6766204470599967,0.5195547664398944,0.5264989514512537,0.16162137366829304,-0.865306330533057,-1.4979621112681043,0.9364474849832783
-0.3773387560435311,-0.9995447852485523,1.0314147480852067,1.3986438640610694,0.7009983191048099,0.3608070869507446,0.6776699825786704,0.9078889706502477,1.211729155108838,0.6737833261196575,0.5326574288294537
0.23267819191983272,1.2074412232855853,0.9728159463133613,-2.36542337516072,-0.6488233650630538,0.7001164928296727,0.5648116843918978,0.25331602039903944,2.048213094460108,-0.9027333631170251,1.0822757208240952
0.9330445103853064,0.68284649178255,-0.11646955805973769,-1.6197757336937761,0.7932917022231254,1.1794048100297643,-0.32494855970201764,-0.6319142088901306,0.43318418540710557,0.5993821201383622,0.40139217082445766
-0.34878170206477904,-0.7678997833470668,-0.10030639391604769,-1.1028248875773023,1.0500849059243402,-0.05037473362956264,-0.586802806181082,-0.40124863746719014,-1.2831239792888567,-0.5972948697559407,2.1375741672284807
0.6570436753028105,-1.6363492724474211,0.35173804730091035,-0.3692603882364475,0.38343758738011674,-1.2453962595308263,1.069208532608952,0.12044906811162479,0.6146223644969167,-0.8085473783394005,4.254195915104808
-0.39995675760393146,1.07795260064318,-0.6462608142364653,0.21038545659816466,0.6857538762506717,0.3202302479904287,0.33890044762129246,-0.3623554134070488,-0.21318581616930463,-0.614098243612962,-1.0924261812125025
0.9391468784126025,0.7012353375556344,0.6343581526710281,-0.5061947304381985,0.5048601109283498,-0.43399087493716487,0.12163401515377749,0.7197079005881947,0.5533554986337219,-0.05511736110051173,0.13041145278256638
1.1925752748272345,0.8628774739378601,0.6627846608051767,0.2966475399335785,-1.5209431847822383,-0.4228427426445615,-0.8727699376959417,0.10308289155509728,-1.2049828586260527,-0.597076177777993,-2.661549253849046
-1.400198827207107,-0.1661362881370195,0.002575399922807261,-0.08795087603581508,1.8174532404701222,0.8487757110656468,0.8350474935921415,-0.9413830162092255,-1.386222744235902,-2.7866275357736483,0.6885238192840848
-0.8830946979249509,1.2246401723090126,0.09596173119029186,0.4850294509315753,-2.274654852687118,-0.7276502564313448,-1.134628651266549,2.1956426427067277,-0.6260003682202744,-1.227242203613249,0.019501871544465255
0.22908066081932726,-0.3203943797546441,0.4188060328168266,-0.23488163993097175,-0.203956420038383,-0.8758300332313198,-0.996245044643146,0.6785530605298198,0.9644185652432578,-1.0903642137088638,3.0929932170758594
0.05960570049383139,0.908427488589396,-0.19089731433089652,-1.3727358242730416,1.038770779447528,0.9543340012174362,-0.1509814039931938,-1.6342147377490792,-0.5987431464885504,0.0046456371964507005,-0.1383420271555813
-2.11528178299,1.0133486711693624,-1.643124306321371,-1.3295885106755543,0.9600320909709488,-1.856127396084043,-0.7716611467081114,-0.04965208710094059,0.622220198363863,-1.083283443284778,5.116189969235254
0.002227265257916952,-0.048123888609479824,0.18110968290963542,0.8020548828261863,0.6281326713185295,0.9488727283366087,0.3165785128099125,-1.4895099063250454,-1.9385460305845432,-0.42439415249868756,-2.9523948746485162
0.8326805185521433,-0.782014699944647,0.25886142770712356,0.3311575905189586,1.2405027577831094,0.24523021028912,-1.1353225213977978,1.114170895376876,-0.9282997230183438,0.0244733407446411,4.282657645810396
-0.5044987672163967,0.10086177676463137,-2.2632740954334394,-1.1853765469798034,-0.8872015200681124,0.003440003948068957,-1.4198481515710057,0.8797089534219282,0.8833416913500476,0.974276441508851,1.7699321836683894
0.15515013631865446,0.7715480778525288,3.0104290625556547,0.6295886012999309,-1.694336969522316,1.4725549142991,0.6256811086625328,0.8777281102182902,-1.541842067379439,0.938679819746875,-5.219675037561691
-1.525640193529793,1.9963746994482616,0.2369331368309256,-0.20724212966415959,-0.8525135798205247,0.03951933311073171,0.49285899636459535,1.6405586821386249,0.9857287423671304,-0.9880668335416767,1.0779640258585432
-0.042880090288934164,-0.4942061317974906,-0.33474655689940813,0.9289158040499729,0.19843589671091888,-0.2825819867614062,0.5326097946599305,-0.34326166789505047,0.4291915182882097,1.6514337111499648,-2.6798638785382454
0.5176324554391608,-0.36264759467040236,-1.5795800128200874,0.7182891867128157,0.15692348881877952,1.5902914015658225,-0.7592058246367275,0.44635655294807464,-0.8578476046766704,-0.569029150548212,-1.048175861989743
-1.1468594794554337,-1.4670894205469611,0.7237173458928869,0.7106094145564407,-0.03854556765388241,0.39163567405688426,-0.026911178033875653,-0.690271979019068,0.33165015644005463,-1.7861005398640977,-2.5938178268084773
0.4322120742629319,0.5296585817366664,0.3351621459224339,-1.3468153179721987,-0.09600545881497972,0.3722097561104893,0.6399256539088812,-1.2634915285284127,-0.3687292075067484,0.46664990742641843,0.018203998517061226
-1.3737552795422774,1.080300254986692,0.39495431480881027,-1.309087199444907,-1.4051666875018993,-0.32959940163349144,0.4457945996699941,1.1619924043123961,-1.0893768842102174,-0.529848416817709,1.8877656330150316
0.04490864016377366,0.7085851366492236,-0.27444599252732826,-0.5064392337534489,0.5792341393728152,1.0715775839352981,1.3536179930814736,-1.20972030895023,-0.16537305971393917,0.8822537917195058,-2.99757863216726
1.6236115177974584,0.8875465013765993,1.5277378860134867,1.0084014264167236,0.36916485485714956,1.2898348042338321,0.2931223223611477,-0.6235592062394171,1.730934303360458,0.5321244669095377,-4.910761271267747
0.8713360334099134,-1.041880412710071,-0.5235850491436905,-1.6150086503786791,-0.1117415297931332,0.06648464951224575,0.4817806216451493,-0.9373434768962536,0.6577427961407502,-0.09827468815370026,1.8251376015055192
1.13037610237589,-1.1800136427273151,0.6351589469260039,-0.35667360698741024,-2.8232944067267463,-0.9384033179423348,-0.37049650343503854,0.38756653368599053,-0.4820528825444049,-0.8450895408057627,-2.541081734319985
-0.31362162241821245,0.5896131239901911,-0.1705876247328031,0.7968843126348508,-0.504012124643267,0.4991339484395201,-2.0174877043355237,0.4258738939686506,-0.42333114326476684,-1.2605632642481548,1.3157240702292174
0.5498965059942287,1.0254511345982877,0.4148171531602602,-0.7058072580873856,0.5143050708012927,0.5731840390215763,-1.110747434691587,2.365362424923299,0.03387262437567989,-0.6523791662770941,4.22360317157465
-0.8115532356006934,-0.10300093861565016,-0.18554794711180564,-0.46927497301496857,-1.2914380315555563,0.6347007726227064,0.6972188128457201,0.03750252634296858,0.19294408063670818,0.2081525708699274,-1.3097625433490157
-1.5030537913307627,-0.002464055271226454,-0.05040332085060246,0.6195439670462285,1.6578404998062553,-0.9677398845804568,0.36155901613624386,-0.4344974474177465,1.6707718720453504,-0.643371812713011,0.4498279195726922
-0.06824452660917149,-0.13072879087837444,-0.8637380541056026,-0.2616221801315278,2.1582168474030294,-1.4879058409709185,0.7403347099090505,0.7899945727887837,-1.4264365883978538,1.1431025409090319,5.838272702851713
1.1464510166363036,-0.26574138356395843,-0.561776517183857,-0.17743742777436364,-0.2594654791040955,0.8025475418524349,-0.6230005131311421,0.7543335121497058,-0.5924398780497636,0.285528332283378,0.27709055891039536
1.7421801485434103,-1.80924765612982,-1.8277436817322843,0.9247062785100334,1.1055617968304532,-1.3831975241775296,-0.27605177856355484,-0.6134713881819098,0.46368762457310075,0.901431752188237,0.4182210685969206
-0.17197303611707299,-1.766418178984868,0.6807445425225777,-0.32282460836403526,0.5520548168930816,0.17664837599552927,0.7601408166794572,1.3815114216897657,-0.08880274884507487,-0.1331266926140994,3.123152750065837
-0.2366782366982082,1.377752371292225,-0.039886925025946735,1.3170354753105096,-0.5928073637416754,-1.5198487648807424,1.450937572872594,-0.14787844154519392,1.2568552456941635,-0.4320306825711437,-4.859148357260908
-1.0602305981707048,-1.0072784367027208,-1.242858551561872,-1.3683691225054762,-0.24759204399789664,-0.10539397765343557,1.1235327597991822,0.441838516890025,0.6725349279033174,-0.13156158984622268,2.6330325904299774
-0.03631189791728128,0.9317078102602864,-0.3730477029549471,-0.15883654305552516,1.2560725560213233,0.47708936460357254,0.3762517239784167,0.835735170036947,-0.5506947073161959,0.763013653840384,2.125056104046024
1.1665287756668379,-0.5198629318677686,1.895587855604894,1.2845671253369877,-0.43277498416784205,-0.29997149028131825,-1.0193625233756467,0.9610928461934808,-0.11510245342083172,0.05630032124961996,-2.311341576263101
-0.45662962965732334,0.10114263922333072,-0.21977591137578215,-1.1530441365756792,0.2684346290993263,-0.5461500430133978,0.0073401388912616985,-0.5371673333709589,1.6895467561755733,-0.6924734837538316,1.3031447312743243
0.2075705114865821,0.20940028983470202,0.5397916232373375,-1.9874949274769034,2.183591916572305,-0.7219359230742841,-0.33112795550714147,0.8199727484389029,-0.6465784098913527,-0.25002321778262304,5.170905442009348
0.2782444191405478,-0.4091681478819076,-0.47323919677743076,-0.4704839804924645,-1.6583726127948861,0.47456545142146384,-1.4307363349478304,-0.9384896126257657,0.056372744907362486,0.9785566972773967,-4.53560554866891
1.0968680193789944,-0.3981751731318346,-0.23572673785132586,1.125835802410913,0.06572431947000096,1.3388354165921783,-1.083817565191554,-0.5312067284507185,1.1939998341290203,-0.7821787173911704,-3.119059168782993
1.747761016406533,-0.7339953654128654,0.8160167871642121,-0.9388511783117777,0.5814891158547907,-0.5798547647743475,0.4347615137417227,0.5106696115329299,-0.48586923642744684,0.24894241030917771,3.412922347906185
-0.008691539104623846,-0.0828195744644954,0.21589868853017452,-0.5219248017197394,-0.78012382861355,0.13549500672489337,-0.7424729932598821,0.3838449453960775,-2.151257932613923,0.4379808128641381,0.8836756460007654
-0.21351866656787902,-0.7358256131420571,0.7213220329237543,0.6860647311385998,-1.004496234972056,0.4651762141456325,0.9061348585977981,0.8800880487199542,0.9281724028206254,1.496534082255401,-3.3226979278148163
-0.5649798573978236,-0.6232557072406943,0.10107809909280975,0.7892467854315343,0.11450836587607366,1.8317839894598513,-0.08808460937984619,-2.3160004883137115,-0.2409900762094858,-0.20131323037488888,-5.547276940116568
-0.08174798794531916,-0.629951576999134,-0.36665224948617925,1.0092435201325531,2.147395725890357,0.14389196200188267,-0.13705314614788605,1.5279603739482372,0.2045973123974747,0.5235590315866964,1.974783824621254
-0.3970128827534256,-0.24498429966519752,-0.21606724091445423,0.323619322980005,1.0215271185098629,0.9429740367711765,-0.4063690362573086,-0.2774107395494072,-2.3998346069290637,-0.9231006222932833,-0.21446955685159236
-0.7061112491915691,0.3453621793195722,-0.3987136318034817,-1.1196276416437851,-1.864871193455959,-0.07668303203279066,-0.6260948404449144,0.019978024674682213,-1.7495217955243927,1.930364381669695,-0.6589471903619966
-0.37363210438189054,-0.19734254725186598,-2.719302911015381,0.5911081335453677,2.6110218083870045,-2.90475242574458,0.4655059065923803,2.270440911753537,0.6842485463384669,0.4784192039671868,7.44041648093219
-0.3566737221815648,-1.502920392407487,0.8913137498413415,1.0837875755175514,0.10596970431409981,1.3799269166566823,1.43113361376991,0.4280034260242565,-0.057202196420582205,0.7669818502054397,-2.711644764716769
0.9631135989363223,0.3437496180315032,-1.5664000180372837,2.1681440423093608,-0.1073463430013899,1.597936625452642,-0.028168095953079945,-1.131139002573033,-0.49770370344779946,-1.1122510255583402,-6.465664862875703
1.2477266172716974,1.7383375270030457,-1.2261072838991411,-0.1663458192932621,2.675621385470703,0.05080517674358522,-0.6298694630564613,0.4609188677074367,-1.7785076195620377,-0.5263076673310546,4.4120882155323455
1.148222917848611,-0.5796492227685004,-0.027944294283396277,0.7269942372115709,-0.6919350431501962,0.4775774638457415,-0.028804039793948955,0.7402970731261309,-2.445698779297112,0.8434490750259963,-2.086523723031266
1.0443326790626892,1.0335381013139908,0.41549046623227953,-0.2175732242965146,-0.15905313428904044,-1.0501469503533158,-2.3518479838636543,-0.808079477909453,-0.04515770349980153,1.616781741481051,-0.268790363734391
